datetime,station_id,rain_3h,rain_zscore,flood_risk_label,extreme_tier,temp,pressure,humidity
2001-10-28 18:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,25.7,1010.4,95.9
2001-10-29 00:00:00,98444,42.0,3.012477833392236,HIGH,catastrophic,25.6,1012.7,100.0
2001-10-31 00:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,28.0,1013.9,87.9
2001-10-31 03:00:00,98444,14.0,0.867918700391273,MODERATE,extreme,28.2,1014.4,85.8
2001-10-31 06:00:00,98444,26.0,1.7870154716774003,MODERATE,extreme,27.2,1011.8,94.3
2001-10-31 09:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,28.2,1011.9,85.8
2001-10-31 12:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,26.2,1014.0,88.8
2001-11-01 00:00:00,98444,26.0,1.7870154716774003,HIGH,extreme,28.6,1013.7,80.9
2001-11-01 12:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,27.0,1012.8,88.3
2001-11-02 00:00:00,98444,15.0,0.9445100979984502,MODERATE,extreme,25.8,1012.5,95.4
2001-11-02 03:00:00,98444,13.0,0.7913273027840957,MODERATE,extreme,26.8,1012.8,86.7
2001-11-02 06:00:00,98444,14.0,0.867918700391273,MODERATE,extreme,29.2,1010.2,83.4
2001-11-03 00:00:00,98444,15.0,0.9445100979984502,HIGH,extreme,25.6,1013.0,95.9
2001-11-03 03:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,28.6,1012.8,84.4
2001-11-03 06:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,31.4,1009.1,71.8
2001-11-04 00:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,28.0,1010.9,82.8
2001-11-05 00:00:00,98444,5.0,0.17859612192667748,LOW,extreme,26.6,1012.8,91.0
2001-11-06 00:00:00,98444,5.0,0.17859612192667748,LOW,extreme,27.2,1008.6,89.9
2001-11-06 03:00:00,98444,3.0,0.025413326712322923,LOW,extreme,28.2,1007.9,85.8
2001-11-06 06:00:00,98444,4.0,0.1020047243195002,LOW,extreme,27.2,1005.4,97.1
2001-11-06 12:00:00,98444,5.0,0.17859612192667748,MODERATE,extreme,26.5,1006.7,94.8
2001-11-06 18:00:00,98444,18.0,1.174284290819982,MODERATE,extreme,25.2,1002.4,99.4
2001-11-07 00:00:00,98444,50.0,3.6252090142496542,HIGH,catastrophic,25.5,1004.1,98.8
2001-11-07 03:00:00,98444,17.0,1.0976928932128047,EXTREME,extreme,25.8,1004.1,97.7
2001-11-07 06:00:00,98444,20.0,1.3274670860343365,EXTREME,extreme,26.6,998.5,91.0
2001-11-07 09:00:00,98444,31.0,2.1699724597132866,EXTREME,catastrophic,24.8,1020.6,99.4
2001-11-07 12:00:00,98444,80.0,5.922950942464973,EXTREME,catastrophic,24.7,1001.8,100.0
2001-11-07 15:00:00,98444,25.0,1.710424074070223,EXTREME,extreme,24.4,1001.8,100.0
2001-11-07 18:00:00,98444,23.0,1.5572412788558683,EXTREME,extreme,25.8,1000.8,90.9
2001-11-08 00:00:00,98444,124.0,9.292972437180772,EXTREME,catastrophic,25.8,1002.4,93.7
2001-11-08 03:00:00,98444,2.0,-0.05117807089485435,EXTREME,extreme,27.2,1002.7,92.6
2001-11-08 06:00:00,98444,5.0,0.17859612192667748,EXTREME,extreme,27.8,1000.1,92.1
2001-11-09 00:00:00,98444,5.0,0.17859612192667748,EXTREME,extreme,26.7,1006.2,89.9
2001-11-09 12:00:00,98444,4.0,0.1020047243195002,LOW,extreme,25.3,1008.4,93.1
2001-11-10 00:00:00,98444,4.0,0.1020047243195002,LOW,extreme,26.6,1008.8,91.5
2001-11-11 09:00:00,98444,8.0,0.4083703147482093,LOW,extreme,28.2,1007.7,92.7
2001-11-11 12:00:00,98444,8.0,0.4083703147482093,MODERATE,extreme,26.8,1010.1,94.3
2001-11-12 00:00:00,98444,8.0,0.4083703147482093,MODERATE,extreme,25.9,1011.3,94.8
2001-11-12 12:00:00,98444,0.8,-0.14308774802346708,MODERATE,extreme,27.2,1010.1,89.9
2001-11-13 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,25.8,1010.6,97.1
2001-11-13 06:00:00,98444,42.0,3.012477833392236,MODERATE,catastrophic,26.4,1009.4,91.5
2001-11-13 09:00:00,98444,0.8,-0.14308774802346708,MODERATE,extreme,26.5,1008.8,85.1
2001-11-13 12:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,26.8,1010.7,87.8
2001-11-14 00:00:00,98444,45.0,3.242252026213768,HIGH,catastrophic,26.8,1010.8,92.6
2001-11-14 03:00:00,98444,1.0,-0.1277694685020316,HIGH,extreme,27.4,1010.8,92.6
2001-11-14 06:00:00,98444,5.0,0.17859612192667748,HIGH,extreme,26.2,1008.3,95.4
2001-11-14 12:00:00,98444,9.0,0.48496171235538654,HIGH,extreme,25.4,1010.6,93.1
2001-11-14 15:00:00,98444,5.0,0.17859612192667748,HIGH,extreme,25.0,1011.4,93.6
2001-11-14 18:00:00,98444,10.0,0.5615531099625638,HIGH,extreme,24.6,1009.8,97.0
2001-11-15 00:00:00,98444,28.0,1.9401982668917548,HIGH,extreme,26.6,1011.4,83.6
2001-11-18 15:00:00,98444,3.0,0.025413326712322923,LOW,extreme,25.6,1010.6,92.5
2001-11-18 18:00:00,98444,3.0,0.025413326712322923,LOW,extreme,25.0,1008.7,93.1
2001-11-18 21:00:00,98444,3.0,0.025413326712322923,LOW,extreme,24.3,1008.3,95.3
2001-11-19 00:00:00,98444,11.0,0.6381445075697411,MODERATE,extreme,24.7,1011.0,95.9
2001-11-19 03:00:00,98444,22.0,1.480649881248691,MODERATE,extreme,24.3,1011.0,99.4
2001-11-19 06:00:00,98444,38.0,2.706112242963527,HIGH,catastrophic,24.2,1009.9,99.4
2001-11-19 09:00:00,98444,2.0,-0.05117807089485435,HIGH,extreme,25.2,1009.1,95.3
2001-11-19 12:00:00,98444,20.0,1.3274670860343365,EXTREME,extreme,26.7,1011.5,81.7
2001-11-19 18:00:00,98444,2.0,-0.05117807089485435,HIGH,extreme,25.0,1009.4,92.0
2001-11-19 21:00:00,98444,15.0,0.9445100979984502,EXTREME,extreme,24.0,1009.6,95.3
2001-11-20 00:00:00,98444,82.0,6.076133737679327,EXTREME,catastrophic,23.8,1012.4,95.3
2001-11-20 03:00:00,98444,3.0,0.025413326712322923,EXTREME,extreme,24.2,1012.5,91.9
2001-11-20 06:00:00,98444,11.0,0.6381445075697411,EXTREME,extreme,24.2,1010.0,97.0
2001-11-20 09:00:00,98444,11.0,0.6381445075697411,EXTREME,extreme,24.6,1010.2,95.3
2001-11-21 00:00:00,98444,23.0,1.5572412788558683,EXTREME,extreme,27.6,1010.6,80.3
2001-11-23 00:00:00,98444,16.0,1.0211014956056275,MODERATE,extreme,24.6,1007.3,97.0
2001-11-23 03:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,26.8,1007.3,88.3
2001-11-23 06:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,27.4,1004.7,85.7
2001-11-24 00:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,25.6,1006.6,85.1
2001-11-29 12:00:00,98444,3.0,0.025413326712322923,LOW,extreme,26.5,1011.6,90.4
2001-11-29 21:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,26.7,1009.4,87.2
2001-11-30 00:00:00,98444,5.0,0.17859612192667748,LOW,extreme,27.2,1010.7,86.8
2001-12-02 06:00:00,98444,4.0,0.1020047243195002,LOW,extreme,30.2,1008.9,77.4
2001-12-03 00:00:00,98444,4.0,0.1020047243195002,LOW,extreme,27.7,1011.8,83.3
2001-12-03 18:00:00,98444,28.0,1.9401982668917548,MODERATE,extreme,24.4,1009.4,97.6
2001-12-04 00:00:00,98444,27.0,1.8636068692845775,HIGH,extreme,28.0,1009.7,86.8
2001-12-04 06:00:00,98444,3.0,0.025413326712322923,HIGH,extreme,28.2,1007.5,90.0
2001-12-04 07:00:00,98444,3.0,0.025413326712322923,HIGH,extreme,28.2,1007.5,90.0
2001-12-04 09:00:00,98444,4.0,0.1020047243195002,HIGH,extreme,25.0,1007.0,93.6
2001-12-04 12:00:00,98444,12.0,0.7147359051769183,HIGH,extreme,25.3,1009.4,90.3
2001-12-04 18:00:00,98444,13.0,0.7913273027840957,HIGH,extreme,25.5,1008.4,86.1
2001-12-04 21:00:00,98444,5.0,0.17859612192667748,MODERATE,extreme,24.0,1007.4,90.2
2001-12-05 00:00:00,98444,33.0,2.323155254927641,HIGH,catastrophic,25.5,1009.0,86.1
2001-12-05 03:00:00,98444,18.0,1.174284290819982,HIGH,extreme,24.2,1009.0,98.8
2001-12-05 06:00:00,98444,28.0,1.9401982668917548,EXTREME,extreme,24.2,1006.1,95.3
2001-12-05 09:00:00,98444,4.0,0.1020047243195002,EXTREME,extreme,24.3,1005.5,93.0
2001-12-05 12:00:00,98444,17.0,1.0976928932128047,EXTREME,extreme,24.2,1006.4,95.9
2001-12-05 15:00:00,98444,46.0,3.318843423820945,EXTREME,catastrophic,24.0,1007.2,97.6
2001-12-05 18:00:00,98444,80.0,5.922950942464973,EXTREME,catastrophic,23.4,1005.1,97.6
2001-12-06 00:00:00,98444,46.0,3.318843423820945,EXTREME,catastrophic,25.4,1006.2,99.4
2001-12-06 06:00:00,98444,14.0,0.867918700391273,EXTREME,extreme,26.8,1004.5,95.4
2001-12-06 12:00:00,98444,5.0,0.17859612192667748,EXTREME,extreme,25.4,1007.5,97.1
2001-12-07 00:00:00,98444,19.0,1.2508756884271592,MODERATE,extreme,26.6,1008.6,89.3
2001-12-07 06:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,27.2,1007.1,89.9
2001-12-08 00:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,27.2,1011.4,86.8
2001-12-08 03:00:00,98444,4.0,0.1020047243195002,LOW,extreme,28.0,1011.7,82.8
2001-12-08 06:00:00,98444,8.0,0.4083703147482093,LOW,extreme,26.6,1009.2,91.0
2001-12-08 09:00:00,98444,12.0,0.7147359051769183,MODERATE,extreme,26.0,1009.5,97.1
2001-12-08 12:00:00,98444,16.0,1.0211014956056275,MODERATE,extreme,25.4,1011.7,93.1
2001-12-09 00:00:00,98444,27.0,1.8636068692845775,HIGH,extreme,25.8,1013.0,93.7
2001-12-09 09:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,26.8,1011.9,88.3
2001-12-09 12:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,25.8,1012.4,87.2
2001-12-10 00:00:00,98444,3.0,0.025413326712322923,LOW,extreme,26.4,1012.1,87.2
2001-12-10 03:00:00,98444,6.0,0.25518751953385477,LOW,extreme,28.8,1011.9,80.5
2001-12-10 06:00:00,98444,8.0,0.4083703147482093,MODERATE,extreme,28.2,1009.8,88.4
2001-12-10 09:00:00,98444,4.0,0.1020047243195002,MODERATE,extreme,26.2,1009.7,92.6
2001-12-10 21:00:00,98444,20.0,1.3274670860343365,MODERATE,extreme,24.1,1011.1,99.4
2001-12-11 00:00:00,98444,50.0,3.6252090142496542,HIGH,catastrophic,24.7,1013.2,97.6
2001-12-11 03:00:00,98444,42.0,3.012477833392236,EXTREME,catastrophic,26.0,1013.3,96.5
2001-12-11 06:00:00,98444,53.0,3.8549832070711862,EXTREME,catastrophic,24.4,1011.6,94.7
2001-12-11 12:00:00,98444,0.8,-0.14308774802346708,EXTREME,extreme,25.4,1010.8,90.9
2001-12-12 00:00:00,98444,54.0,3.9315746046783637,EXTREME,catastrophic,26.4,1013.5,88.3
2001-12-13 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,27.4,1013.6,86.3
2001-12-13 03:00:00,98444,3.0,0.025413326712322923,LOW,extreme,28.8,1014.2,85.9
2001-12-13 06:00:00,98444,3.0,0.025413326712322923,LOW,extreme,30.2,1012.6,81.1
2001-12-13 09:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,27.8,1012.1,88.4
2001-12-13 12:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,27.4,1014.3,93.2
2001-12-13 18:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,26.1,1013.9,99.4
2001-12-14 00:00:00,98444,5.0,0.17859612192667748,LOW,extreme,27.0,1015.8,79.7
2001-12-15 03:00:00,98444,3.0,0.025413326712322923,LOW,extreme,27.0,1016.2,85.2
2001-12-15 09:00:00,98444,24.0,1.6338326764630455,MODERATE,extreme,25.8,1012.8,88.7
2001-12-15 12:00:00,98444,25.0,1.710424074070223,HIGH,extreme,26.0,1015.8,87.7
2001-12-15 18:00:00,98444,0.8,-0.14308774802346708,HIGH,extreme,25.7,1014.4,86.6
2001-12-16 00:00:00,98444,31.0,2.1699724597132866,HIGH,catastrophic,27.4,1016.6,82.7
2001-12-16 03:00:00,98444,1.0,-0.1277694685020316,HIGH,extreme,28.2,1014.4,81.8
2001-12-16 06:00:00,98444,5.0,0.17859612192667748,HIGH,extreme,28.0,1013.8,80.4
2001-12-16 09:00:00,98444,7.0,0.331778917141032,HIGH,extreme,26.4,1013.4,89.3
2001-12-16 12:00:00,98444,5.0,0.17859612192667748,MODERATE,extreme,25.2,1015.6,93.6
2001-12-16 18:00:00,98444,8.0,0.4083703147482093,HIGH,extreme,25.2,1014.3,89.2
2001-12-17 00:00:00,98444,20.0,1.3274670860343365,MODERATE,extreme,26.2,1015.9,84.6
2001-12-18 03:00:00,98444,8.0,0.4083703147482093,LOW,extreme,27.8,1015.9,84.8
2001-12-18 06:00:00,98444,9.0,0.48496171235538654,MODERATE,extreme,27.8,1013.5,85.8
2001-12-19 00:00:00,98444,9.0,0.48496171235538654,MODERATE,extreme,26.1,1015.9,85.6
2001-12-20 09:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,28.5,1012.3,73.9
2001-12-20 12:00:00,98444,5.0,0.17859612192667748,LOW,extreme,26.8,1014.8,81.2
2001-12-21 00:00:00,98444,6.0,0.25518751953385477,LOW,extreme,26.6,1015.1,79.7
2001-12-22 09:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,26.6,1012.2,86.7
2001-12-22 12:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,25.4,1014.3,90.9
2001-12-23 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,26.0,1014.5,80.6
2001-12-23 06:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,29.0,1012.2,75.4
2001-12-23 15:00:00,98444,10.0,0.5615531099625638,LOW,extreme,25.2,1015.6,90.9
2001-12-23 18:00:00,98444,11.0,0.6381445075697411,MODERATE,extreme,24.4,1013.8,93.6
2001-12-23 21:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,22.7,1013.3,95.2
2001-12-24 00:00:00,98444,14.0,0.867918700391273,MODERATE,extreme,24.0,1016.5,90.2
2001-12-24 06:00:00,98444,4.0,0.1020047243195002,MODERATE,extreme,24.9,1013.6,94.8
2001-12-24 09:00:00,98444,9.0,0.48496171235538654,MODERATE,extreme,23.8,1014.1,91.9
2001-12-24 12:00:00,98444,9.0,0.48496171235538654,HIGH,extreme,22.8,1011.5,91.8
2001-12-24 15:00:00,98444,2.0,-0.05117807089485435,HIGH,extreme,22.5,1016.4,94.1
2001-12-24 18:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,22.2,1015.2,50.7
2001-12-24 21:00:00,98444,0.8,-0.14308774802346708,MODERATE,extreme,23.2,1014.8,82.7
2001-12-25 00:00:00,98444,18.0,1.174284290819982,MODERATE,extreme,23.5,1017.4,86.4
2001-12-26 06:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,25.8,1016.6,77.2
2001-12-27 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,24.2,1019.9,100.0
2001-12-30 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,24.8,1014.9,79.0
2001-12-30 18:00:00,98444,7.0,0.331778917141032,LOW,extreme,23.2,1012.7,91.8
2001-12-31 00:00:00,98444,8.0,0.4083703147482093,MODERATE,extreme,24.2,1013.9,93.0
2001-12-31 03:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,26.5,1013.7,89.3
2001-12-31 06:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,26.8,1011.5,89.4
2001-12-31 18:00:00,98444,13.0,0.7913273027840957,MODERATE,extreme,24.1,1012.9,98.2
2002-01-01 00:00:00,98444,18.0,1.174284290819982,MODERATE,extreme,25.6,1014.4,93.1
2002-01-02 00:00:00,98444,6.0,0.25518751953385477,MODERATE,extreme,25.8,1014.5,85.1
2002-01-02 12:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,24.5,1015.4,91.4
2002-01-03 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,24.0,1016.2,89.1
2002-01-05 21:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,22.7,1014.1,91.3
2002-01-07 09:00:00,98444,0.8,-0.14308774802346708,LOW,extreme,26.4,1014.5,69.6
2002-01-08 06:00:00,98444,0.9,-0.13542860826274936,LOW,extreme,26.1,1014.8,74.4
2002-01-12 18:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,24.6,1007.9,91.9
2002-01-13 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,24.8,1010.5,93.6
2002-01-13 21:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,25.0,1010.8,95.3
2002-01-14 00:00:00,98444,12.0,0.7147359051769183,LOW,extreme,25.7,1012.9,97.1
2002-01-15 00:00:00,98444,53.0,3.8549832070711862,HIGH,catastrophic,25.2,1014.5,99.4
2002-01-15 18:00:00,98444,2.0,-0.05117807089485435,HIGH,extreme,26.0,1011.0,93.7
2002-01-15 21:00:00,98444,3.0,0.025413326712322923,HIGH,extreme,25.2,1011.0,98.8
2002-01-16 00:00:00,98444,16.0,1.0211014956056275,MODERATE,extreme,25.4,1012.9,98.8
2002-01-16 03:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,27.6,1013.4,88.9
2002-01-16 06:00:00,98444,7.0,0.331778917141032,MODERATE,extreme,27.2,1010.2,92.6
2002-01-16 18:00:00,98444,0.8,-0.14308774802346708,MODERATE,extreme,25.5,1011.2,94.8
2002-01-17 00:00:00,98444,8.0,0.4083703147482093,MODERATE,extreme,25.8,1011.6,92.5
2002-01-17 21:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,25.3,1011.3,97.6
2002-01-18 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,25.4,1012.1,95.3
2002-01-18 06:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,25.4,1012.1,95.3
2002-01-23 03:00:00,98444,8.0,0.4083703147482093,LOW,extreme,24.4,1015.4,97.0
2002-01-23 06:00:00,98444,23.0,1.5572412788558683,MODERATE,extreme,24.6,1012.3,97.6
2002-01-23 09:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,24.8,1012.3,91.9
2002-01-23 12:00:00,98444,29.0,2.016789664498932,HIGH,extreme,24.0,1014.0,95.3
2002-01-23 15:00:00,98444,6.0,0.25518751953385477,HIGH,extreme,24.1,1014.2,98.8
2002-01-23 18:00:00,98444,60.0,4.391122990321427,EXTREME,catastrophic,24.3,1012.9,97.6
2002-01-24 00:00:00,98444,92.0,6.8420477137511,EXTREME,catastrophic,23.6,1015.2,97.0
2002-01-24 03:00:00,98444,9.0,0.48496171235538654,EXTREME,extreme,24.4,1015.6,94.7
2002-01-24 06:00:00,98444,20.0,1.3274670860343365,EXTREME,extreme,23.8,1013.3,95.3
2002-01-25 00:00:00,98444,20.0,1.3274670860343365,MODERATE,extreme,25.4,1014.2,85.0
2002-01-25 06:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,27.2,1012.2,84.2
2002-01-26 00:00:00,98444,3.0,0.025413326712322923,LOW,extreme,25.6,1013.8,87.7
2002-01-26 03:00:00,98444,3.0,0.025413326712322923,LOW,extreme,27.6,1014.3,82.7
2002-01-26 06:00:00,98444,13.0,0.7913273027840957,MODERATE,extreme,,1011.7,
2002-01-27 00:00:00,98444,13.0,0.7913273027840957,MODERATE,extreme,25.0,1014.1,89.2
2002-01-29 15:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,25.0,1015.8,89.8
2002-01-29 18:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,23.8,1014.4,90.2
2002-01-29 21:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,23.8,1014.2,91.9
2002-01-30 00:00:00,98444,5.0,0.17859612192667748,LOW,extreme,22.8,1017.1,93.5
2002-01-30 12:00:00,98444,16.0,1.0211014956056275,MODERATE,extreme,23.4,1015.1,94.1
2002-01-31 00:00:00,98444,16.0,1.0211014956056275,MODERATE,extreme,23.6,1016.7,88.6
2002-01-31 03:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,24.2,1017.6,90.8
2002-01-31 06:00:00,98444,5.0,0.17859612192667748,MODERATE,extreme,25.4,1014.5,90.9
2002-01-31 09:00:00,98444,5.0,0.17859612192667748,MODERATE,extreme,25.7,1013.9,85.6
2002-01-31 12:00:00,98444,5.0,0.17859612192667748,MODERATE,extreme,24.5,1015.5,87.0
2002-01-31 15:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,24.2,1015.8,87.5
2002-01-31 18:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,25.2,1014.9,79.0
2002-02-01 00:00:00,98444,12.0,0.7147359051769183,MODERATE,extreme,25.8,1016.7,87.7
2002-02-06 00:00:00,98444,7.0,0.331778917141032,LOW,extreme,23.6,1013.3,95.9
2002-02-06 03:00:00,98444,6.0,0.25518751953385477,LOW,extreme,24.8,1014.1,93.6
2002-02-06 06:00:00,98444,6.0,0.25518751953385477,MODERATE,extreme,28.7,1010.7,72.6
2002-02-06 12:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,25.3,1012.0,88.7
2002-02-06 15:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,25.1,1012.7,93.1
2002-02-06 18:00:00,98444,6.0,0.25518751953385477,MODERATE,extreme,24.0,1011.4,94.1
2002-02-06 21:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,23.8,1010.9,98.8
2002-02-07 00:00:00,98444,29.0,2.016789664498932,HIGH,extreme,23.8,1014.1,99.4
2002-02-07 03:00:00,98444,19.0,1.2508756884271592,HIGH,extreme,24.5,1014.5,99.4
2002-02-07 06:00:00,98444,20.0,1.3274670860343365,HIGH,extreme,25.7,1011.0,97.1
2002-02-08 00:00:00,98444,27.0,1.8636068692845775,HIGH,extreme,24.8,1013.0,95.3
2002-02-08 03:00:00,98444,6.0,0.25518751953385477,HIGH,extreme,26.2,1013.6,90.9
2002-02-08 06:00:00,98444,9.0,0.48496171235538654,MODERATE,extreme,25.0,1011.3,93.6
2002-02-08 12:00:00,98444,25.0,1.710424074070223,HIGH,extreme,24.0,1012.4,98.8
2002-02-08 21:00:00,98444,8.0,0.4083703147482093,HIGH,extreme,23.6,1010.7,99.4
2002-02-09 00:00:00,98444,68.0,5.003854171178845,EXTREME,catastrophic,24.4,1012.4,98.8
2002-02-11 12:00:00,98444,4.0,0.1020047243195002,LOW,extreme,24.2,1015.2,91.9
2002-02-11 21:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,22.8,1102.8,95.8
2002-02-12 00:00:00,98444,16.0,1.0211014956056275,MODERATE,extreme,23.2,1016.3,97.0
2002-02-12 03:00:00,98444,4.0,0.1020047243195002,MODERATE,extreme,24.2,1016.8,94.2
2002-02-12 06:00:00,98444,10.0,0.5615531099625638,MODERATE,extreme,25.0,1013.9,93.6
2002-02-12 09:00:00,98444,3.0,0.025413326712322923,MODERATE,extreme,25.5,1013.6,85.6
2002-02-12 12:00:00,98444,8.0,0.4083703147482093,MODERATE,extreme,23.5,1015.2,97.0
2002-02-12 15:00:00,98444,5.0,0.17859612192667748,MODERATE,extreme,23.0,1015.9,93.0
2002-02-12 18:00:00,98444,12.0,0.7147359051769183,HIGH,extreme,22.6,1014.8,99.4
2002-02-12 21:00:00,98444,4.0,0.1020047243195002,HIGH,extreme,23.1,1014.0,99.4
2002-02-13 00:00:00,98444,34.0,2.3997466525348186,HIGH,catastrophic,24.1,1016.0,91.3
2002-02-13 06:00:00,98444,1.0,-0.1277694685020316,HIGH,extreme,26.6,1014.4,76.8
2002-02-14 00:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,24.2,1017.6,79.4
2002-02-14 03:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,25.8,1018.3,78.6
2002-02-14 06:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,28.7,1015.5,61.6
2002-02-15 00:00:00,98444,4.0,0.1020047243195002,LOW,extreme,24.0,1016.0,74.1
2002-02-17 21:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,24.2,1014.2,83.4
2002-02-18 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,25.6,1017.0,80.5
2002-02-19 06:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,26.2,1015.6,86.7
2002-02-19 15:00:00,98444,4.0,0.1020047243195002,LOW,extreme,23.4,1018.2,91.9
2002-02-19 18:00:00,98444,4.0,0.1020047243195002,LOW,extreme,24.2,1016.6,84.4
2002-02-20 00:00:00,98444,6.0,0.25518751953385477,MODERATE,extreme,25.0,1018.9,76.1
2002-02-22 03:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,26.4,1018.4,90.9
2002-02-22 06:00:00,98444,4.0,0.1020047243195002,LOW,extreme,26.0,1016.0,92.6
2002-02-22 12:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,24.3,1017.3,100.0
2002-02-23 00:00:00,98444,6.0,0.25518751953385477,LOW,extreme,22.8,1016.6,100.0
2002-02-23 21:00:00,98444,4.0,0.1020047243195002,LOW,extreme,24.7,1014.2,95.9
2002-02-24 00:00:00,98444,4.0,0.1020047243195002,LOW,extreme,25.2,1016.1,93.6
2002-03-02 06:00:00,98444,4.0,0.1020047243195002,LOW,extreme,26.8,1010.5,88.3
2002-03-02 09:00:00,98444,6.0,0.25518751953385477,LOW,extreme,24.0,1010.4,97.6
2002-03-02 12:00:00,98444,18.0,1.174284290819982,MODERATE,extreme,23.5,,97.6
2002-03-03 00:00:00,98444,11.0,0.6381445075697411,MODERATE,extreme,26.0,1011.2,75.3
2002-03-06 00:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,24.3,1009.5,93.6
2002-03-06 06:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,27.5,1007.7,85.2
2002-03-11 06:00:00,98444,5.0,0.17859612192667748,LOW,extreme,26.6,1012.0,94.3
2002-03-11 09:00:00,98444,7.0,0.331778917141032,LOW,extreme,26.4,1011.5,90.9
2002-03-11 12:00:00,98444,7.0,0.331778917141032,MODERATE,extreme,25.4,1013.2,94.8
2002-03-11 15:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,25.0,1013.9,97.1
2002-03-11 18:00:00,98444,2.0,-0.05117807089485435,MODERATE,extreme,24.5,1012.6,95.9
2002-03-11 21:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,24.6,1012.4,97.0
2002-03-12 00:00:00,98444,17.0,1.0976928932128047,MODERATE,extreme,24.4,1015.5,98.8
2002-03-12 15:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,25.4,1014.2,94.8
2002-03-12 18:00:00,98444,1.0,-0.1277694685020316,MODERATE,extreme,25.3,1013.0,94.8
2002-03-13 00:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,26.7,1014.7,86.2
2002-03-18 00:00:00,98444,2.0,-0.05117807089485435,LOW,extreme,25.0,1015.5,93.6
2002-03-18 03:00:00,98444,1.0,-0.1277694685020316,LOW,extreme,27.6,1015.1,85.8
